composed_key,schedDepTime,actDepTime,schedArrTime,actArrTime
2011-12-14 - AA-436-SAN-DFW,21245.0,21256.0,21425.0,21426.0
2011-12-24 - CO-1011-IAH-EGE,35610.0,35632.0,35787.0,35784.0
2012-01-01 - UA-574-SFO-IAD,47190.0,47200.0,47486.0,47458.0
2011-12-30 - CO-56-MCO-EWR,44295.0,44304.0,44458.0,44449.0
2011-12-08 - UA-1094-IAH-MEX,13140.0,13160.0,13285.0,13293.0
2011-12-14 - AA-4310-CLT-ORD,21130.0,21121.0,21260.0,21255.0
2011-12-13 - AA-4008-ORD-CLT,19945.0,19958.0,20055.0,20041.0
2011-12-27 - AA-3573-MIA-CLT,40165.0,40170.0,40295.0,40273.0
2011-12-05 - CO-1193-EWR-MCO,8055.0,8127.0,8239.0,8264.0
2011-12-10 - UA-76-MCO-EWR,15740.0,15781.0,15906.0,15919.0
2011-12-09 - AA-1623-EWR-MIA,14129.0,14148.0,14319.0,14306.0
2011-12-08 - AA-3719-IAH-LAX,12645.0,12658.0,12866.0,12854.0
2011-12-12 - UA-1209-DTW-IAH,17940.0,17954.0,18104.0,18104.0
2011-12-26 - AA-3851-ORD-ATL,38430.0,38443.0,38534.0,38530.0
2012-01-02 - AA-1514-MIA-LGA,48795.0,48806.0,48975.0,48956.0
2011-12-29 - UA-1601-EWR-FLL,42930.0,42949.0,43115.0,43119.0
2011-12-17 - AA-3768-EWR-ORD,25140.0,25202.0,25295.0,25318.0
2011-12-08 - AA-1279-DFW-PHX,12660.0,12657.0,12815.0,12813.0
2011-12-13 - AA-3833-ORD-ATL,19795.0,19802.0,19905.0,19883.0
2011-12-04 - UA-938-DEN-ORD,7156.0,7155.0,7294.0,7295.0
2012-01-03 - UA-1171-IAH-DCA,50465.0,50482.0,50627.0,50640.0
2011-12-09 - AA-3505-MIA-CVG,13795.0,13831.0,13955.0,13961.0
2011-12-30 - AA-3535-MIA-CLT,44340.0,44341.0,44465.0,44456.0
2012-01-02 - UA-2337-CLT-STL,49040.0,49065.0,49167.0,49160.0
2011-12-22 - UA-270-LAX-DEN,32667.0,32669.0,32814.0,32817.0
2011-12-16 - AA-4008-ORD-CLT,24265.0,24276.0,24375.0,24372.0
2011-12-24 - UA-2337-CLT-BNA,36079.0,36086.0,36163.0,36143.0
2011-12-25 - UA-2744-PHX-MSP,37370.0,37380.0,37552.0,37548.0
2011-12-14 - CO-107-EWR-IAH,21365.0,21369.0,21605.0,21599.0
2011-12-20 - AA-2863-DFW-CVG,29910.0,29959.0,30029.0,30059.0
2011-12-08 - AA-2136-SXM-MIA,12740.0,12742.0,12935.0,12927.0
2011-12-13 - UA-2726-FLL-PHL,19980.0,19983.0,20146.0,20132.0
2011-12-02 - AA-3591-CLE-MIA,4230.0,4242.0,4415.0,4395.0
2011-12-09 - AA-610-DFW-BOS,14475.0,14480.0,14670.0,14658.0
2011-12-03 - CO-1580-EWR-GCM,5215.0,5209.0,5461.0,5414.0
2011-12-27 - AA-4389-DTW-ORD,40355.0,40358.0,40450.0,40438.0
2011-12-16 - UA-5688-CAE-ORD,23859.0,23870.0,23957.0,23968.0
2011-12-14 - UA-1159-IAH-PIT,21510.0,21527.0,21670.0,21688.0
2011-12-12 - UA-2997-PHL-PHX,18515.0,18541.0,18835.0,18856.0
2011-12-12 - AA-3591-CLE-MIA,18630.0,18610.0,18815.0,18770.0
2011-12-10 - AA-1688-DFW-MIA,15975.0,15973.0,16130.0,16121.0
2011-12-04 - UA-5836-ORD-SGF,7375.0,7375.0,7467.0,7483.0
2011-12-03 - AA-1047-MCO-MIA,5145.0,5139.0,5210.0,5229.0
2011-12-12 - UA-2748-CLT-IAH,18470.0,18467.0,18640.0,18629.0
2011-12-20 - UA-2744-PHX-MSP,30170.0,30173.0,30352.0,30356.0
2011-12-29 - UA-864-SFO-PHL,42765.0,42785.0,43090.0,43071.0
2011-12-09 - AA-932-UIO-MIA,13630.0,13629.0,13875.0,13878.0
2011-12-18 - UA-1690-IAH-PDX,27570.0,27580.0,27833.0,26403.0
2011-12-01 - CO-1262-ORD-EWR,2400.0,2415.0,2533.0,2516.0
2011-12-17 - UA-655-MCO-ORD,26012.0,26039.0,26189.0,26190.0
2012-01-01 - AA-4353-ORD-CLE,47645.0,47656.0,47720.0,47778.0
2011-12-25 - AA-568-ORD-FLL,36810.0,36824.0,36985.0,36977.0
2011-12-24 - UA-2563-CLT-ORD,36075.0,36084.0,36196.0,36187.0
2011-12-05 - AA-3729-PHL-ORD,8680.0,8672.0,8825.0,8806.0
2011-12-29 - AA-1624-LAX-ORD,43120.0,43127.0,43351.0,43336.0
2011-12-10 - UA-2856-SFO-CLT,15690.0,15690.0,15980.0,15980.0
2011-12-02 - CO-43-SFO-IAH,4085.0,4090.0,4318.0,4319.0
2011-12-02 - CO-1687-MCO-IAH,4260.0,4252.0,4413.0,4414.0
2011-12-29 - UA-4436-IAH-VER,43350.0,43354.0,43483.0,43480.0
2011-12-16 - CO-1173-IAH-DEN,23925.0,23931.0,24083.0,24091.0
2011-12-25 - AA-1734-DFW-MCO,36870.0,36879.0,37010.0,37005.0
2011-12-25 - UA-5860-TUL-IAD,37105.0,37113.0,37252.0,37241.0
2011-12-12 - UA-534-LAX-JFK,18280.0,18293.0,18599.0,18561.0
2011-12-08 - AA-3824-DEN-LAX,13150.0,13200.0,13310.0,13317.0
2011-12-22 - AA-2050-ORD-MIA,32680.0,32684.0,32865.0,32865.0
2012-01-02 - CO-1687-MCO-IAH,48885.0,48909.0,49045.0,49064.0
2011-12-20 - AA-1309-DFW-SFO,29995.0,30011.0,30220.0,30205.0
2011-12-18 - UA-316-SEA-ORD,27795.0,27805.0,26591.0,26558.0
2011-12-16 - UA-1095-EWR-LIM,24200.0,24251.0,24680.0,24726.0
2011-12-01 - AA-716-ORD-MCO,2220.0,2220.0,2365.0,2367.0
2011-12-22 - UA-6272-PSP-SFO,32577.0,32578.0,32673.0,32663.0
2011-12-17 - AA-2020-MIA-ATL,25190.0,25185.0,25305.0,25303.0
2011-12-09 - AA-2268-PHX-ORD,13815.0,13856.0,14015.0,14032.0
2011-12-18 - AA-932-UIO-MIA,26590.0,26607.0,26835.0,26839.0
2011-12-19 - UA-382-IAD-LAX,28400.0,28441.0,28748.0,28759.0
2011-12-28 - UA-4295-XNA-EWR,41815.0,41895.0,41984.0,40630.0
2011-12-30 - UA-2830-MCO-CLT,44427.0,44427.0,44525.0,44520.0
2011-12-24 - UA-1191-IAH-LGA,35725.0,35737.0,35933.0,35900.0
2011-12-31 - UA-552-SFO-DEN,45480.0,45494.0,45628.0,45633.0
2011-12-18 - CO-4843-EWR-PHL,27510.0,27522.0,27539.0,27551.0
2011-12-28 - CO-1255-LAX-EWR,41750.0,41769.0,42059.0,42085.0
2011-12-02 - CO-1672-PHL-IAH,4234.0,4242.0,4460.0,4450.0
2011-12-25 - AA-2039-MIA-ORD,37600.0,37602.0,37790.0,37764.0
2011-12-01 - UA-3050-PHX-CLT,2525.0,2550.0,2757.0,2765.0
2011-12-22 - CO-1593-MCO-EWR,33175.0,33163.0,33330.0,33308.0
2011-12-28 - UA-2725-FLL-PHL,41080.0,41088.0,41237.0,41218.0
2012-01-03 - CO-1123-IAH-DCA,50286.0,50308.0,50448.0,50467.0
2011-12-04 - AA-1367-ATL-DFW,7046.0,7089.0,7160.0,7209.0
2011-12-07 - AA-501-MIA-DEN,11425.0,11432.0,11690.0,11695.0
2011-12-07 - CO-1676-IAH-PHL,11395.0,11415.0,11558.0,11571.0
2011-12-19 - UA-5638-SBA-SFO,28892.0,28892.0,28952.0,28958.0
2011-12-07 - AA-3750-MSP-ORD,11660.0,11663.0,11745.0,11716.0
2011-12-01 - UA-1009-ORD-IAH,2955.0,2957.0,3115.0,3107.0
2011-12-17 - UA-2723-FLL-PHL,25620.0,25616.0,25787.0,25757.0
2012-01-01 - AA-5093-CVG-ORD,47235.0,47237.0,47315.0,47288.0
2011-12-04 - CO-4461-CVG-EWR,7045.0,7037.0,7165.0,7153.0
2011-12-26 - UA-2214-PHL-EWR,38295.0,38304.0,38351.0,38330.0
2011-12-14 - UA-1467-SAL-IAH,20970.0,20969.0,21163.0,21161.0
2011-12-03 - UA-4391-LRD-IAH,5150.0,5151.0,5217.0,5203.0
2011-12-18 - AA-1710-LAS-DFW,27285.0,27292.0,27414.0,27421.0
2011-12-17 - AA-3957-MEM-ORD,25565.0,25578.0,25674.0,25668.0
2011-12-08 - UA-3042-PHX-BOS,12535.0,12535.0,12833.0,12836.0
2011-12-22 - CO-1693-MCO-IAH,32510.0,32507.0,32672.0,32668.0
2011-12-03 - AA-1092-LAX-ORD,6200.0,6210.0,4995.0,4972.0
2011-12-30 - AA-4180-ORD-CLT,44205.0,44227.0,44315.0,44322.0
2011-12-13 - UA-2856-MSP-CLT,19500.0,19495.0,19660.0,19630.0
2011-12-09 - AA-1890-LAX-ORD,14505.0,14516.0,14733.0,14731.0
2011-12-02 - UA-1031-PTY-IAH,3775.0,3779.0,4038.0,4026.0
2011-12-22 - AA-2136-SXM-MIA,32880.0,32929.0,33095.0,33124.0
2012-01-01 - AA-3536-CLT-MIA,47380.0,47397.0,47510.0,47510.0
2011-12-11 - CO-1293-FLL-EWR,16620.0,16618.0,16790.0,16770.0
2011-12-13 - AA-3756-ORD-SLC,19815.0,19815.0,20025.0,20016.0
2012-01-03 - AA-352-ORD-LGA,50360.0,50371.0,50490.0,50467.0
2011-12-13 - UA-397-JFK-SFO,19500.0,19497.0,19915.0,19892.0
2012-01-01 - UA-292-SAN-DEN,47261.0,47282.0,47400.0,47399.0
2011-12-30 - CO-1588-IAH-RSW,44735.0,44732.0,44865.0,44857.0
2011-12-20 - CO-1075-IAH-EWR,29635.0,29648.0,29803.0,29816.0
2011-12-10 - AA-689-RIC-DFW,15095.0,15087.0,15315.0,15279.0
2012-01-03 - AA-971-MIA-SJO,49825.0,49836.0,49990.0,49985.0
2011-12-09 - AA-329-LGA-ORD,14015.0,14013.0,14170.0,14171.0
2011-12-19 - UA-3798-ELP-ORD,28125.0,28145.0,28308.0,28303.0
2011-12-22 - UA-685-BOS-SFO,33191.0,33201.0,33599.0,33566.0
2011-12-02 - AA-3762-IAH-LAX,3720.0,3740.0,3940.0,3933.0
2011-12-19 - AA-685-MIA-IAH,28550.0,28563.0,28720.0,28712.0
2011-12-27 - AA-202-LAX-MIA,39730.0,39756.0,40015.0,40002.0
2011-12-13 - AA-442-SFO-MIA,19985.0,20005.0,20310.0,20299.0
2012-01-02 - UA-6152-IAD-YOW,48556.0,48566.0,48644.0,48640.0
2011-12-22 - CO-4843-EWR-PHL,33269.0,33269.0,33326.0,33326.0
2011-12-30 - CO-1072-EWR-RSW,44160.0,44176.0,44375.0,44345.0
2011-12-11 - UA-4903-EWR-ORF,17400.0,17392.0,17491.0,17471.0
2011-12-18 - UA-3506-ORD-MSP,26871.0,26867.0,26953.0,26954.0
2011-12-18 - UA-581-DEN-IAD,26848.0,26849.0,27041.0,27036.0
2011-12-20 - UA-1114-ORD-FLL,30035.0,30063.0,30205.0,30234.0
2011-12-29 - AA-3544-MEM-MIA,42935.0,42948.0,43075.0,43065.0
2011-12-31 - AA-2378-EGE-ORD,45730.0,45740.0,45895.0,45868.0
2011-12-31 - CO-4237-EWR-DTW,45693.0,45689.0,45818.0,45795.0
2011-12-17 - UA-1960-PHL-EWR,25700.0,25699.0,25766.0,25742.0
2011-12-01 - AA-1217-FLL-DFW,2400.0,2411.0,2595.0,2571.0
2011-12-26 - AA-3804-PHL-ORD,38615.0,38607.0,38765.0,38736.0
2011-12-28 - AA-75-IAD-LAX,41690.0,41722.0,42040.0,42027.0
2012-01-01 - AA-2136-SXM-MIA,47280.0,47370.0,47495.0,47527.0
2011-12-02 - AA-451-ORD-SFO,3845.0,3856.0,4092.0,4091.0
2011-12-31 - AA-466-IAH-MIA,45360.0,45383.0,45500.0,45498.0
2011-12-09 - AA-3840-ORD-ATL,14165.0,14216.0,14280.0,14308.0
2011-12-22 - UA-2906-PHL-MCO,32930.0,32934.0,33083.0,33096.0
2011-12-24 - UA-4463-EWR-ORD,35699.0,35699.0,35852.0,35852.0
2011-12-29 - AA-1394-DFW-FLL,42670.0,42678.0,42825.0,42823.0
2012-01-01 - AA-3957-MEM-ORD,47165.0,47157.0,47280.0,47311.0
2011-12-30 - CO-1033-IAH-SFO,44690.0,44726.0,44932.0,44953.0
2011-12-28 - AA-5026-ORD-CVG,41740.0,41735.0,41815.0,41815.0
2011-12-15 - CO-52-IAH-LAX,22415.0,22414.0,22650.0,22651.0
2011-12-07 - AA-1834-MIA-IAD,11025.0,11039.0,11165.0,11152.0
2011-12-16 - CO-1223-EWR-LAX,23850.0,23919.0,24240.0,24255.0
2011-12-05 - AA-1917-JFK-MCO,8395.0,8410.0,8575.0,8549.0
2011-12-08 - AA-1721-MIA-MBJ,12390.0,12414.0,12485.0,12488.0
2011-12-30 - CO-1653-IAH-DTW,44366.0,44361.0,44538.0,44536.0
2011-12-20 - AA-1373-MCO-DFW,29660.0,29667.0,29840.0,29811.0
2011-12-03 - CO-1580-EWR-GCM,5215.0,5221.0,5461.0,5414.0
2011-12-14 - AA-1044-DFW-CMH,21130.0,21140.0,21265.0,21254.0
2011-12-26 - CO-4237-EWR-DTW,38477.0,38472.0,38604.0,38583.0
2011-12-01 - AA-1890-LAX-ORD,2975.0,3005.0,3210.0,3205.0
2012-01-03 - CO-1142-EWR-PBI,49955.0,49947.0,50132.0,50106.0
2011-12-19 - UA-537-DEN-IAH,28378.0,28412.0,28517.0,28556.0
2012-01-01 - AA-557-MIA-STT,47100.0,47095.0,47250.0,47239.0
2011-12-19 - UA-2842-MCO-PHL,28835.0,28826.0,28971.0,28976.0
2011-12-20 - UA-2906-PHL-MCO,30050.0,30050.0,30203.0,30206.0
2011-12-24 - AA-3505-MIA-CVG,35395.0,35421.0,35555.0,35557.0
2011-12-31 - AA-1667-DFW-SAT,46180.0,46210.0,46233.0,46252.0
2011-12-10 - AA-1309-DFW-SFO,15595.0,15651.0,15820.0,15854.0
2012-01-03 - CO-4742-CLE-LGA,50215.0,50237.0,50318.0,50308.0
2011-12-12 - AA-2374-DFW-ORD,18855.0,18853.0,18980.0,18974.0
2011-12-11 - UA-4689-TAM-IAH,16640.0,16630.0,16740.0,16728.0
2011-12-30 - UA-2802-MSP-PHX,43995.0,43987.0,44224.0,44174.0
2011-12-01 - CO-1705-CLE-LAX,2745.0,2751.0,3045.0,3045.0
2011-12-11 - UA-1495-GCM-IAH,17210.0,17197.0,17398.0,17362.0
2011-12-14 - AA-3544-MEM-MIA,21335.0,21330.0,21475.0,21457.0
2011-12-17 - UA-741-ALB-ORD,25140.0,25146.0,25285.0,25279.0
2011-12-29 - UA-3733-MIA-ORD,43143.0,43153.0,43325.0,43335.0
2011-12-03 - AA-1835-ORD-SFO,5655.0,5660.0,5930.0,5925.0
2011-12-07 - UA-2997-PHL-PHX,11315.0,11323.0,11635.0,11636.0
2011-12-31 - UA-2695-DFW-PHL,45390.0,45382.0,45575.0,45561.0
2011-12-13 - UA-2856-MSP-CLT,19500.0,19495.0,19660.0,19630.0
2011-12-16 - UA-6139-TYS-ORD,24370.0,24365.0,24479.0,24479.0
2011-12-04 - AA-3773-DEN-ORD,7300.0,7299.0,7445.0,7426.0
2012-01-01 - UA-1589-EWR-IAH,46900.0,46900.0,47144.0,47131.0
2011-12-25 - AA-1853-JFK-MIA,37290.0,37318.0,37500.0,37510.0
2011-12-11 - CO-1734-EWR-BOS,17160.0,17176.0,17240.0,17234.0
2011-12-19 - AA-149-IAD-LAX,28155.0,28156.0,28510.0,28486.0
2011-12-08 - AA-276-LAX-MIA,13375.0,13398.0,12220.0,12216.0
2011-12-01 - AA-1217-FLL-DFW,2400.0,2410.0,2595.0,2585.0
2011-12-09 - UA-3050-PHX-CLT,14045.0,14059.0,14259.0,14252.0
2011-12-13 - UA-967-IAD-LAX,20019.0,20015.0,20370.0,20367.0
2011-12-02 - AA-484-DFW-MIA,4215.0,4259.0,4375.0,4399.0
2011-12-31 - UA-828-SFO-LAS,46002.0,46009.0,46095.0,46078.0
2011-12-14 - CO-1461-DTW-IAH,21341.0,21341.0,21534.0,21531.0
2011-12-29 - UA-1977-CLT-CVG,42770.0,42764.0,42861.0,42861.0
2011-12-18 - AA-3716-ATL-ORD,27155.0,27168.0,27276.0,27261.0
2011-12-05 - UA-5877-DEN-MCI,8925.0,8925.0,9015.0,9004.0
2011-12-31 - AA-1372-LAX-ORD,45740.0,45741.0,45990.0,45978.0
2011-12-03 - AA-2425-BWI-DFW,5140.0,5145.0,5325.0,5339.0
2012-01-03 - AA-1212-MIA-EWR,49900.0,49968.0,50070.0,50111.0
2011-12-08 - UA-3515-IAD-MSP,12315.0,12338.0,12486.0,12523.0
2011-12-11 - AA-393-DFW-DEN,16615.0,16624.0,16735.0,16721.0
2011-12-04 - AA-400-DFW-JFK,6760.0,6782.0,6959.0,6962.0
2011-12-08 - AA-2957-DFW-CVG,12355.0,12366.0,12485.0,12466.0
2011-12-26 - UA-316-SNA-DEN,38372.0,38384.0,38515.0,38503.0
2011-12-03 - UA-1070-SEA-EWR,5265.0,5265.0,5576.0,5571.0
2011-12-27 - AA-3771-ORD-IAH,39730.0,39732.0,39900.0,39884.0
2011-12-25 - AA-3786-IAH-ORD,37320.0,37335.0,37461.0,37454.0
2011-12-14 - UA-1596-IAH-SFO,21315.0,21338.0,21574.0,21569.0
2012-01-03 - UA-2463-CLT-DFW,50591.0,50606.0,50748.0,50743.0
2011-12-04 - UA-2906-PHL-MCO,7010.0,7023.0,7140.0,7141.0
2011-12-16 - UA-1123-EWR-TPA,24389.0,24435.0,24551.0,24587.0
2011-12-14 - CO-46-LAX-IAH,21390.0,21385.0,21584.0,21585.0
2011-12-31 - AA-1412-MIA-JFK,46180.0,46177.0,46345.0,46331.0
2011-12-11 - CO-1601-EWR-FLL,17010.0,17010.0,17192.0,17184.0
2011-12-30 - UA-2439-FLL-CLT,44530.0,44526.0,44653.0,44643.0
2011-12-10 - CO-4473-IAH-CLT,15770.0,15795.0,15884.0,15906.0
2011-12-19 - CO-1008-IAH-LAX,28590.0,28605.0,28791.0,28788.0
2011-12-22 - CO-1075-IAH-EWR,32515.0,32515.0,32728.0,32721.0
2011-12-20 - AA-1824-PHX-DFW,30280.0,30304.0,30410.0,30414.0
2011-12-07 - UA-23-DUB-EWR,10620.0,10608.0,11080.0,11130.0
2011-12-09 - AA-3773-DEN-ORD,14500.0,14513.0,14645.0,14636.0
2011-12-02 - AA-4325-CLT-ORD,4390.0,4389.0,4535.0,4491.0
2011-12-04 - CO-1711-EWR-IAH,6580.0,6583.0,6830.0,6841.0
2011-12-10 - AA-144-LAX-IAD,15825.0,15829.0,16105.0,16094.0
2011-12-10 - UA-2515-TPA-CLT,15210.0,15210.0,15311.0,15297.0
2011-12-07 - AA-3717-IAH-ORD,11570.0,11579.0,11720.0,11699.0
2011-12-29 - AA-3573-MIA-CLT,43045.0,43045.0,43175.0,43188.0
2011-12-05 - AA-3753-MSP-ORD,8155.0,8166.0,8245.0,8230.0
2011-12-02 - AA-16-SFO-JFK,4110.0,4124.0,4440.0,4410.0
2011-12-31 - AA-614-DFW-BOS,46070.0,46143.0,46270.0,46338.0
2011-12-10 - AA-518-MIA-JFK,15090.0,15118.0,15255.0,15243.0
2011-12-24 - UA-1144-FLL-EWR,35825.0,35829.0,35982.0,35968.0
2011-12-04 - UA-2467-CLT-DFW,7285.0,7297.0,7456.0,7439.0
2011-12-27 - UA-658-DEN-IAD,40475.0,40485.0,39203.0,39213.0
2011-12-31 - CO-1648-IAH-SNA,45880.0,45900.0,46101.0,46087.0
2011-12-31 - UA-2481-RDU-CLT,45270.0,45266.0,45336.0,45312.0
2011-12-11 - CO-1669-SFO-IAH,17204.0,17219.0,17407.0,17405.0
2011-12-25 - AA-2957-DFW-CVG,36835.0,36834.0,36965.0,36956.0
2011-12-13 - UA-308-SFO-PIT,20167.0,20161.0,20454.0,20431.0
2011-12-18 - AA-280-LAX-MIA,26940.0,26940.0,27225.0,27240.0
2011-12-04 - AA-2134-CCS-MIA,6450.0,6446.0,6655.0,6635.0
2011-12-02 - AA-3815-LAX-DEN,3800.0,3819.0,3935.0,3939.0
2011-12-07 - CO-1561-PHX-IAH,10985.0,10980.0,11135.0,11121.0
2011-12-26 - AA-1366-ELP-DFW,38575.0,38584.0,38664.0,38654.0
2011-12-11 - UA-397-JFK-SFO,16620.0,16637.0,17029.0,16964.0
2011-12-04 - UA-88-PEK-EWR,6300.0,6591.0,7115.0,7389.0
2012-01-02 - AA-3741-ORD-EWR,49250.0,49255.0,47900.0,47905.0
2011-12-31 - UA-1196-IAH-LGA,45670.0,45685.0,45874.0,45860.0
2011-12-16 - AA-1735-MIA-KIN,24100.0,24116.0,24195.0,24196.0
2011-12-29 - AA-3732-MSP-ORD,43075.0,43089.0,43165.0,43149.0
2011-12-02 - AA-451-ORD-SFO,3845.0,3856.0,4130.0,4099.0
2011-12-20 - AA-932-UIO-MIA,29470.0,29507.0,29715.0,29766.0
2011-12-16 - UA-3094-CLT-EWR,24250.0,24248.0,24362.0,24353.0
2011-12-02 - AA-3728-EWR-ORD,3985.0,3996.0,4140.0,4108.0
2011-12-10 - UA-2409-SFO-PHX,15440.0,15440.0,15554.0,15551.0
2011-12-25 - AA-2020-MIA-ATL,36710.0,36719.0,36825.0,36813.0
2011-12-19 - UA-5688-CAE-ORD,28179.0,28175.0,28308.0,28312.0
2011-12-08 - AA-2136-SXM-MIA,12720.0,12754.0,12935.0,12927.0
2011-12-26 - AA-3729-PHL-ORD,38920.0,38923.0,39065.0,39031.0
2011-12-12 - AA-2574-MIA-ATL,18715.0,18776.0,18835.0,18877.0
2011-12-03 - AA-2268-PHX-ORD,5175.0,5180.0,5375.0,5355.0
2011-12-27 - CO-1661-IAH-ATL,40390.0,40387.0,40520.0,40521.0
2011-12-10 - AA-3801-PHX-LAX,15470.0,15469.0,15570.0,15562.0
2011-12-02 - UA-1960-AVL-CLT,3942.0,3960.0,3995.0,4018.0
2011-12-31 - CO-1593-MCO-EWR,46145.0,46150.0,46302.0,46286.0
2011-12-16 - AA-858-MIA-PHL,23875.0,23874.0,24040.0,24034.0
2011-12-02 - UA-1157-TPA-EWR,3670.0,3668.0,3829.0,3829.0
2011-12-31 - AA-3827-ATL-ORD,45630.0,45619.0,45765.0,45747.0
2011-12-17 - AA-400-DFW-JFK,25480.0,25494.0,25658.0,25654.0
2011-12-15 - UA-3373-IAD-PHL,22410.0,22421.0,22465.0,22478.0
2011-12-02 - CO-1647-ORD-IAH,4335.0,4362.0,4495.0,4511.0
2011-12-07 - AA-1710-LAS-DFW,11445.0,11454.0,11579.0,11588.0
2011-12-11 - AA-2885-DFW-CVG,17280.0,17299.0,17410.0,17411.0
2011-12-29 - AA-1920-LAX-SFO,42660.0,42657.0,42735.0,42730.0
2011-12-19 - AA-1718-ORD-BOS,28270.0,28276.0,28395.0,28410.0
2011-12-17 - AA-119-EWR-LAX,25875.0,25899.0,26260.0,26229.0
2012-01-03 - UA-541-SFO-LAX,50236.0,50262.0,50323.0,50319.0
2011-12-25 - UA-983-ORD-AUA,36855.0,36867.0,37156.0,37146.0
2011-12-07 - AA-1210-ORD-BOS,11170.0,11160.0,11295.0,11290.0
2011-12-25 - UA-76-MCO-EWR,37345.0,37365.0,37512.0,37492.0
2011-12-09 - UA-897-BOS-IAD,13822.0,13829.0,13928.0,13932.0
2011-12-07 - AA-404-MIA-MCO,10785.0,10792.0,10823.0,10827.0
2011-12-13 - AA-3549-MIA-CVG,20300.0,20300.0,20459.0,19038.0
2011-12-02 - UA-5850-IAD-CLE,3940.0,3948.0,4012.0,4028.0
2011-12-11 - CO-1202-IAH-BOS,17195.0,17195.0,17419.0,17419.0
2011-12-28 - CO-1293-FLL-EWR,41107.0,41113.0,41282.0,41265.0
2011-12-18 - CO-1085-IAH-CLE,26886.0,26893.0,27057.0,27053.0
2012-01-02 - UA-4134-IAH-BRO,48980.0,49005.0,49055.0,49057.0
2011-12-14 - UA-556-SFO-PHL,21515.0,21524.0,21831.0,21808.0
2012-01-03 - AA-4288-DTW-ORD,50575.0,50568.0,50660.0,50630.0
2011-12-08 - AA-297-MCO-LAX,12600.0,12613.0,12935.0,12928.0
2011-12-17 - CO-1237-IAH-ORD,25470.0,25475.0,25620.0,25589.0
2011-12-17 - AA-2043-TPA-ORD,25530.0,25539.0,25705.0,25714.0
2011-12-17 - UA-1008-BOG-IAH,25310.0,25317.0,25622.0,25610.0
2011-12-27 - UA-386-DEN-BOS,40180.0,40177.0,40408.0,40425.0
2011-12-30 - AA-4111-ORD-CLT,44830.0,44875.0,43505.0,43552.0
2011-12-16 - UA-3515-IAD-MSP,23839.0,23841.0,24009.0,24018.0
2011-12-12 - AA-1472-DFW-ATL,18335.0,18330.0,18455.0,18463.0
2011-12-24 - AA-3809-PHX-LAX,35340.0,35348.0,35440.0,35410.0
2011-12-02 - UA-1734-EWR-BOS,4200.0,4311.0,4280.0,4360.0
2011-12-30 - UA-3094-RSW-CLT,44225.0,44244.0,44340.0,44340.0
2011-12-29 - UA-2704-PHX-SJC,43055.0,43057.0,43172.0,43172.0
2011-12-15 - AA-1920-LAX-SFO,22500.0,22590.0,22575.0,22528.0
2011-12-28 - CO-1031-IAH-DFW,41625.0,41637.0,41695.0,41679.0
2011-12-05 - AA-20-SFO-JFK,8580.0,8591.0,8905.0,8900.0
2011-12-05 - UA-1075-IAH-SLC,8130.0,8209.0,8308.0,8377.0
2011-12-09 - AA-4111-ORD-CLT,14590.0,14586.0,14705.0,14694.0
2011-12-28 - CO-1506-EWR-SFO,41070.0,41069.0,41465.0,41420.0
2011-12-10 - AA-2473-DFW-LAX,15845.0,15843.0,16045.0,16036.0
2011-12-26 - CO-1693-MCO-IAH,38270.0,38294.0,38432.0,38429.0
2011-12-03 - CO-36-MCO-EWR,5565.0,5559.0,5727.0,5711.0
2011-12-03 - AA-3880-ORD-IAH,5595.0,5604.0,5760.0,5758.0
2011-12-12 - CO-1114-DEN-EWR,19139.0,19139.0,17911.0,17911.0
2011-12-02 - UA-1676-IAH-PHL,4195.0,4199.0,4393.0,4388.0
2012-01-03 - AA-4064-ORD-CLE,50385.0,50395.0,50470.0,50463.0
2011-12-16 - AA-706-DEN-ORD,24400.0,24417.0,24555.0,24532.0
2011-12-13 - AA-3544-MEM-MIA,19895.0,19889.0,20035.0,20022.0
2011-12-18 - AA-3573-MIA-CLT,27205.0,27215.0,27335.0,27326.0
2011-12-31 - CO-76-MCO-EWR,45985.0,45983.0,46152.0,46130.0
2011-12-18 - UA-5688-CAE-ORD,26739.0,26741.0,26868.0,26902.0
2011-12-03 - AA-3536-CLT-MIA,5620.0,5627.0,5750.0,5734.0
2011-12-14 - AA-1998-DFW-DCA,21400.0,21411.0,21555.0,21566.0
2011-12-04 - UA-855-IAH-SFO,6645.0,6645.0,6910.0,6900.0
2011-12-12 - AA-1206-PHX-ORD,18685.0,18685.0,18862.0,18842.0
2011-12-28 - CO-1744-IAH-LGA,41241.0,41235.0,41454.0,41432.0
2011-12-19 - AA-1811-MIA-IAH,28970.0,28975.0,29140.0,29140.0
2011-12-22 - AA-431-MIA-SFO,32495.0,32511.0,32870.0,32865.0
2011-12-18 - AA-1956-CCS-MIA,26705.0,26755.0,26910.0,26923.0
2011-12-25 - AA-1718-ORD-BOS,36910.0,36905.0,37035.0,37021.0
2011-12-16 - AA-1775-ORD-LAS,24115.0,24111.0,24355.0,24330.0
2011-12-20 - UA-3798-ELP-ORD,29565.0,29575.0,29728.0,29738.0
2011-12-09 - UA-3470-LGA-ORD,13854.0,13845.0,13992.0,13985.0
